loan_id,loan_date,borrower_segment,requested_amount,duration_months,declared_monthly_income,upi_30d_inflow,upi_90d_inflow,upi_transaction_count,upi_stability_score,utility_on_time_ratio,utility_missed_payment_count,telecom_recharge_regularity,gst_turnover,gst_filing_regularity,ecommerce_settlement_amount,ecommerce_settlement_stability,mobility_usage_consistency,income_volatility,repayment_outcome_known,repayment_default_target,data_provenance
9000497,1993-08-06,informal_worker,23924.89,18,17886.43,4278.01,12834.04,162,0.6478,0.9478,0,0.9133,0.0,0.0881,0.0,0.2401,0.3327,0.4289,True,0,SYNTHETIC_SHOWCASE_ONLY
9000498,1994-11-15,gig_worker,42266.96,9,17530.65,3911.43,11734.3,109,0.7785,0.77,2,0.7669,0.0,0.0687,0.0,0.3578,0.6781,0.1748,True,1,SYNTHETIC_SHOWCASE_ONLY
9000499,1997-08-19,first_time_borrower,148335.11,12,39463.24,12604.05,37812.14,67,0.5732,0.8734,0,0.6876,0.0,0.3622,0.0,0.528,0.6571,0.473,True,1,SYNTHETIC_SHOWCASE_ONLY
9000500,1995-02-17,gig_worker,45525.55,12,20699.7,4871.6,14614.8,216,0.5454,0.9379,0,0.7008,0.0,0.2573,0.0,0.2342,0.6075,0.458,True,1,SYNTHETIC_SHOWCASE_ONLY
9000501,1993-07-27,first_time_borrower,29010.67,18,7479.26,2983.31,8949.93,37,0.7915,0.9787,0,0.8444,0.0,0.1604,0.0,0.2324,0.545,0.1146,True,0,SYNTHETIC_SHOWCASE_ONLY
9000502,1996-04-05,informal_worker,167271.83,9,38229.48,12408.9,37226.7,15,0.9106,0.7133,1,0.7996,0.0,0.2621,0.0,0.2838,0.4757,0.164,True,1,SYNTHETIC_SHOWCASE_ONLY
9000503,1997-10-24,gig_worker,35773.7,12,17026.98,5131.93,15395.79,191,0.5714,0.9507,0,0.5636,0.0,0.3866,0.0,0.2714,0.9826,0.4333,True,0,SYNTHETIC_SHOWCASE_ONLY
9000504,1997-05-04,informal_worker,144413.96,18,35037.88,12376.63,37129.89,128,0.9413,0.8871,0,0.6588,0.0,0.3233,0.0,0.1787,0.396,0.1209,True,0,SYNTHETIC_SHOWCASE_ONLY
9000505,1994-05-16,gig_worker,63287.69,24,54639.61,11159.43,33478.29,277,0.9558,0.8134,0,0.6472,0.0,0.1071,0.0,0.1666,0.4555,0.0214,True,0,SYNTHETIC_SHOWCASE_ONLY
9000506,1995-04-09,informal_worker,68511.96,24,28226.2,11288.46,33865.39,42,0.6822,0.7137,1,0.7627,0.0,0.0731,0.0,0.2021,0.6914,0.3288,True,1,SYNTHETIC_SHOWCASE_ONLY
9000507,1995-08-28,informal_worker,46480.2,36,45158.21,14467.16,43401.48,70,0.6586,0.7496,1,0.6747,0.0,0.5331,0.0,0.2464,0.6888,0.3272,True,0,SYNTHETIC_SHOWCASE_ONLY
9000508,1994-03-29,gig_worker,25054.42,18,30145.25,8905.04,26715.13,115,0.8107,0.9405,0,0.9002,0.0,0.242,0.0,0.1138,0.7111,0.1941,True,0,SYNTHETIC_SHOWCASE_ONLY
9000509,1994-05-06,gig_worker,53026.0,12,59989.56,19170.59,57511.77,156,0.4071,0.8569,0,0.6281,0.0,0.259,0.0,0.2518,0.6302,0.6129,True,1,SYNTHETIC_SHOWCASE_ONLY
9000510,1994-03-09,informal_worker,17841.36,12,16817.05,3534.9,10604.71,227,0.7781,0.6599,0,0.7805,0.0,0.4296,0.0,0.1233,0.3956,0.2377,True,0,SYNTHETIC_SHOWCASE_ONLY
9000511,1997-12-22,gig_worker,119290.12,6,27889.81,10330.15,30990.44,35,0.7391,0.8342,3,0.6178,0.0,0.1736,0.0,0.4002,0.7535,0.2299,True,1,SYNTHETIC_SHOWCASE_ONLY
9000512,1996-09-24,first_time_borrower,115737.43,12,38679.98,14856.45,44569.34,219,0.9696,0.8494,3,0.759,0.0,0.2325,0.0,0.2383,0.5607,0.0453,True,0,SYNTHETIC_SHOWCASE_ONLY
9000513,1997-03-16,informal_worker,121856.04,9,25554.33,5994.48,17983.44,238,0.877,0.8306,0,0.782,0.0,0.3496,0.0,0.1618,0.6232,0.1504,True,1,SYNTHETIC_SHOWCASE_ONLY
9000514,1997-01-31,informal_worker,144443.56,12,48680.07,9594.71,28784.12,184,0.7358,0.7981,0,0.7151,0.0,0.2761,0.0,0.3043,0.5782,0.2545,True,0,SYNTHETIC_SHOWCASE_ONLY
9000515,1997-10-18,gig_worker,76603.95,24,22755.92,4221.52,12664.55,211,0.5176,0.9602,0,0.7528,0.0,0.6073,0.0,0.1369,0.8597,0.5468,True,0,SYNTHETIC_SHOWCASE_ONLY
9000516,1993-07-12,informal_worker,106731.69,24,75603.51,26834.58,80503.74,152,0.7245,0.8913,0,0.4348,0.0,0.0799,0.0,0.1441,0.6501,0.2584,True,0,SYNTHETIC_SHOWCASE_ONLY
9000517,1997-05-29,first_time_borrower,230972.37,12,77545.07,16456.67,49370.01,200,0.5992,0.8379,0,0.8683,0.0,0.6605,0.0,0.2723,0.7561,0.5759,True,0,SYNTHETIC_SHOWCASE_ONLY
9000518,1993-05-02,gig_worker,73587.58,18,32059.68,10632.65,31897.95,254,0.7185,0.9261,0,0.9757,0.0,0.2317,0.0,0.0897,0.7159,0.259,True,0,SYNTHETIC_SHOWCASE_ONLY
9000519,1995-05-19,small_merchant,171512.67,12,36505.14,13745.16,41235.49,183,0.476,0.5426,2,0.8215,144358.16,0.6674,28850.1,0.9003,0.8895,0.6516,True,1,SYNTHETIC_SHOWCASE_ONLY
9000520,1995-12-22,gig_worker,233629.42,18,49610.71,10496.62,31489.85,42,0.8216,0.7034,1,0.5135,0.0,0.0842,0.0,0.4574,0.3487,0.0647,True,0,SYNTHETIC_SHOWCASE_ONLY
9000521,1994-10-16,small_merchant,23334.16,18,15837.01,4969.24,14907.71,36,0.8003,0.8548,1,0.9741,41702.42,0.7749,5287.09,0.9108,0.5153,0.2555,True,0,SYNTHETIC_SHOWCASE_ONLY
9000522,1993-09-24,informal_worker,49649.54,12,14916.15,2804.44,8413.32,12,0.9215,0.9106,0,0.6845,0.0,0.0423,0.0,0.1281,0.5064,0.028,True,0,SYNTHETIC_SHOWCASE_ONLY
9000523,1993-12-18,small_merchant,174409.06,12,51176.76,18588.83,55766.5,171,0.9336,0.636,0,0.9795,155385.04,0.7636,52692.93,0.4628,0.6759,0.235,True,0,SYNTHETIC_SHOWCASE_ONLY
9000524,1997-02-14,small_merchant,98206.66,36,31935.52,6355.69,19067.07,163,0.6433,0.7326,0,0.8629,91278.02,0.5151,8145.39,0.3724,0.6125,0.2417,True,0,SYNTHETIC_SHOWCASE_ONLY
9000525,1994-08-05,small_merchant,28808.66,18,25115.42,7601.85,22805.56,63,0.5017,0.633,2,0.6181,40288.45,0.6191,3842.99,0.5497,0.5088,0.4157,True,0,SYNTHETIC_SHOWCASE_ONLY
9000526,1994-07-21,gig_worker,97895.98,18,28149.9,10403.37,31210.1,248,0.7033,0.9686,0,0.8583,0.0,0.375,0.0,0.5927,0.8079,0.3212,True,0,SYNTHETIC_SHOWCASE_ONLY
9000527,1997-08-14,gig_worker,36663.45,6,8907.6,3578.91,10736.74,190,0.7877,0.6342,1,0.6921,0.0,0.2065,0.0,0.1084,0.3498,0.1323,True,1,SYNTHETIC_SHOWCASE_ONLY
9000528,1993-09-20,first_time_borrower,54145.58,12,25552.49,5472.43,16417.3,226,0.3706,0.8646,0,0.9363,0.0,0.2955,0.0,0.3387,0.395,0.6142,True,1,SYNTHETIC_SHOWCASE_ONLY
9000529,1997-07-30,informal_worker,55866.84,12,19506.39,5719.76,17159.29,32,0.5267,0.9249,0,0.9005,0.0,0.6764,0.0,0.4179,0.6063,0.4827,True,0,SYNTHETIC_SHOWCASE_ONLY
9000530,1997-08-09,small_merchant,48370.87,36,43505.13,12458.87,37376.62,260,0.3689,0.925,0,0.9314,134681.38,0.869,36106.16,0.342,0.6797,0.679,True,0,SYNTHETIC_SHOWCASE_ONLY
9000531,1995-12-29,informal_worker,211944.37,9,45142.28,11512.1,34536.3,28,0.6691,0.9659,0,0.7908,0.0,0.3915,0.0,0.0103,0.3371,0.2242,True,0,SYNTHETIC_SHOWCASE_ONLY
9000532,1993-10-30,gig_worker,39956.5,12,36929.51,8095.59,24286.78,205,0.7948,0.8165,0,0.9114,0.0,0.3305,0.0,0.2665,0.5328,0.1639,True,0,SYNTHETIC_SHOWCASE_ONLY
9000533,1993-10-12,gig_worker,51350.08,36,33852.9,9782.61,29347.84,152,0.8417,0.9523,0,0.6215,0.0,0.1434,0.0,0.1111,0.7648,0.1609,True,0,SYNTHETIC_SHOWCASE_ONLY
9000534,1994-06-04,gig_worker,26109.79,18,13646.43,5244.68,15734.05,68,0.8646,0.9092,0,0.8656,0.0,0.4021,0.0,0.6857,0.6694,0.2231,True,0,SYNTHETIC_SHOWCASE_ONLY
9000535,1995-11-21,first_time_borrower,157391.58,12,37177.85,8946.86,26840.57,109,0.7727,0.8867,0,0.8089,0.0,0.1819,0.0,0.1987,0.4444,0.3414,True,0,SYNTHETIC_SHOWCASE_ONLY
9000536,1993-10-08,informal_worker,139492.69,18,37875.92,7329.92,21989.77,234,0.7777,0.8995,1,0.5673,0.0,0.1784,0.0,0.5254,0.5065,0.2119,True,1,SYNTHETIC_SHOWCASE_ONLY
9000537,1995-04-13,informal_worker,32112.05,18,50901.73,10421.19,31263.58,153,0.8671,0.8955,0,0.8166,0.0,0.1444,0.0,0.2405,0.39,0.1603,True,0,SYNTHETIC_SHOWCASE_ONLY
9000538,1993-07-30,gig_worker,108949.19,36,77396.78,27876.2,83628.6,229,0.3386,0.8284,0,0.2365,0.0,0.1875,0.0,0.1725,0.7215,0.7658,True,1,SYNTHETIC_SHOWCASE_ONLY
9000539,1995-09-14,gig_worker,48468.91,9,12425.81,4604.34,13813.01,261,0.4176,0.9085,0,0.3339,0.0,0.3036,0.0,0.4185,0.5876,0.607,True,1,SYNTHETIC_SHOWCASE_ONLY
9000540,1993-02-08,informal_worker,55230.81,24,23236.76,6619.65,19858.95,62,0.8285,0.7965,0,0.7099,0.0,0.4988,0.0,0.1261,0.6374,0.1208,True,0,SYNTHETIC_SHOWCASE_ONLY
9000541,1996-07-18,small_merchant,14026.08,12,19607.59,5675.5,17026.49,36,0.651,0.5701,3,0.8287,36570.47,0.5972,14868.59,0.6482,0.8107,0.2626,True,1,SYNTHETIC_SHOWCASE_ONLY
9000542,1993-04-12,first_time_borrower,147256.75,24,30417.19,6399.62,19198.86,183,0.4503,0.9595,1,0.6208,0.0,0.5069,0.0,0.373,0.7404,0.5652,True,1,SYNTHETIC_SHOWCASE_ONLY
9000543,1993-12-22,informal_worker,35660.56,24,28180.7,9469.23,28407.69,48,0.4967,0.8434,0,0.6581,0.0,0.2741,0.0,0.4047,0.6897,0.5174,True,0,SYNTHETIC_SHOWCASE_ONLY
9000544,1993-11-15,small_merchant,71220.33,24,25024.24,7912.59,23737.76,223,0.8572,0.7298,1,0.543,53047.06,0.8563,29856.16,0.7774,0.485,0.0852,True,0,SYNTHETIC_SHOWCASE_ONLY
9000545,1997-02-26,informal_worker,77611.45,24,45853.64,11057.82,33173.46,180,0.8118,0.7864,0,0.8899,0.0,0.5833,0.0,0.2586,0.5661,0.1826,True,0,SYNTHETIC_SHOWCASE_ONLY
9000546,1993-04-08,first_time_borrower,63450.76,24,16502.73,6873.03,20619.1,125,0.8855,0.7417,1,0.6312,0.0,0.3394,0.0,0.5265,0.5375,0.0966,True,0,SYNTHETIC_SHOWCASE_ONLY
9000547,1995-02-23,small_merchant,68248.1,9,16987.3,5135.35,15406.04,171,0.8463,0.8758,0,0.6161,39171.91,0.901,24088.64,0.7631,0.4196,0.1207,True,0,SYNTHETIC_SHOWCASE_ONLY
9000548,1995-12-16,informal_worker,40207.04,6,17125.63,4966.42,14899.25,34,0.6022,0.8977,0,0.7406,0.0,0.1573,0.0,0.072,0.6936,0.4495,True,1,SYNTHETIC_SHOWCASE_ONLY
9000549,1995-08-01,first_time_borrower,82368.55,12,23552.86,8966.3,26898.9,128,0.6178,0.9761,0,0.9196,0.0,0.2994,0.0,0.4464,0.6229,0.3497,True,1,SYNTHETIC_SHOWCASE_ONLY
9000550,1996-05-27,gig_worker,71415.93,18,15525.46,4545.92,13637.77,12,0.6246,0.7909,1,0.9533,0.0,0.1982,0.0,0.1939,0.4694,0.3957,True,1,SYNTHETIC_SHOWCASE_ONLY
9000551,1997-01-06,first_time_borrower,114484.01,12,27354.75,7593.28,22779.83,215,0.8147,0.9507,0,0.6263,0.0,0.1522,0.0,0.2499,0.8278,0.0982,True,0,SYNTHETIC_SHOWCASE_ONLY
9000552,1994-12-20,gig_worker,62729.23,24,25861.86,4761.44,14284.33,215,0.1944,0.531,0,0.6568,0.0,0.2081,0.0,0.0823,0.6756,0.894,True,1,SYNTHETIC_SHOWCASE_ONLY
9000553,1997-02-21,informal_worker,48804.52,24,19195.53,5119.56,15358.69,68,0.8065,0.5982,0,0.849,0.0,0.2547,0.0,0.4457,0.4621,0.259,True,0,SYNTHETIC_SHOWCASE_ONLY
9000554,1994-08-04,informal_worker,191750.07,36,42589.69,17611.01,52833.02,64,0.8827,0.8634,2,0.9398,0.0,0.2395,0.0,0.2045,0.622,0.1582,True,0,SYNTHETIC_SHOWCASE_ONLY
9000555,1997-12-03,informal_worker,20442.47,12,27211.62,8267.1,24801.31,73,0.8736,0.8631,2,0.6124,0.0,0.6816,0.0,0.5819,0.8205,0.0386,True,0,SYNTHETIC_SHOWCASE_ONLY
9000556,1995-07-11,small_merchant,32659.31,24,46631.45,16035.5,48106.49,189,0.6692,0.6423,2,0.6965,62038.5,0.8497,24441.07,0.5883,0.405,0.287,True,0,SYNTHETIC_SHOWCASE_ONLY
9000557,1996-09-05,informal_worker,38386.48,24,25497.5,8300.84,24902.51,14,0.5026,0.9117,0,0.9165,0.0,0.3076,0.0,0.393,0.8919,0.5051,True,0,SYNTHETIC_SHOWCASE_ONLY
9000558,1997-05-17,gig_worker,117391.71,36,27676.7,10764.93,32294.8,177,0.9496,0.7527,0,0.7247,0.0,0.5206,0.0,0.3926,0.8538,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9000559,1996-12-18,gig_worker,27230.53,24,21371.73,8450.11,25350.34,221,0.9141,0.8661,0,0.7263,0.0,0.1798,0.0,0.2939,0.7841,0.1623,True,0,SYNTHETIC_SHOWCASE_ONLY
9000560,1997-04-04,gig_worker,51771.0,12,27905.45,9374.89,28124.66,90,0.6977,0.9307,1,0.7702,0.0,0.4864,0.0,0.0793,0.4823,0.2285,True,0,SYNTHETIC_SHOWCASE_ONLY
9000561,1995-09-07,informal_worker,132736.45,6,39412.2,7701.6,23104.79,268,0.7299,0.8511,3,0.8144,0.0,0.3242,0.0,0.1346,0.6178,0.3697,True,1,SYNTHETIC_SHOWCASE_ONLY
9000562,1993-03-21,small_merchant,32421.69,36,22983.21,8892.03,26676.08,31,0.8143,0.7822,2,0.9346,71546.73,0.8529,24545.17,0.8056,0.7317,0.0881,True,0,SYNTHETIC_SHOWCASE_ONLY
9000563,1995-06-20,gig_worker,69441.43,24,35910.95,14757.93,44273.79,192,0.7688,0.6736,0,0.9208,0.0,0.384,0.0,0.1426,0.7193,0.2346,True,0,SYNTHETIC_SHOWCASE_ONLY
9000564,1993-11-28,first_time_borrower,50315.37,24,18955.35,5502.39,16507.17,92,0.854,0.8692,1,0.7611,0.0,0.3786,0.0,0.1947,0.4814,0.2833,True,0,SYNTHETIC_SHOWCASE_ONLY
9000565,1997-06-12,small_merchant,64641.09,24,40307.95,8722.62,26167.87,262,0.5189,0.7288,1,0.9928,90431.09,0.974,47430.48,0.7003,0.8196,0.4513,True,0,SYNTHETIC_SHOWCASE_ONLY
9000566,1994-03-09,small_merchant,105276.4,24,21196.79,6168.79,18506.38,225,0.6707,0.4904,0,0.6904,84822.79,0.7749,25993.52,0.7713,0.6647,0.4621,True,1,SYNTHETIC_SHOWCASE_ONLY
9000567,1994-02-21,small_merchant,55590.25,24,42140.57,13568.2,40704.61,95,0.6407,0.6566,2,0.8373,106290.03,0.5208,1338.78,0.7466,0.6855,0.3461,True,0,SYNTHETIC_SHOWCASE_ONLY
9000568,1994-04-01,gig_worker,125121.32,36,28831.64,7053.82,21161.47,226,0.4867,0.7652,1,0.6523,0.0,0.2413,0.0,0.2199,0.6981,0.4551,True,0,SYNTHETIC_SHOWCASE_ONLY
9000569,1996-03-19,informal_worker,155051.3,36,58105.61,21338.51,64015.53,42,0.8548,0.4038,0,0.8261,0.0,0.1024,0.0,0.1101,0.6321,0.1452,True,0,SYNTHETIC_SHOWCASE_ONLY
9000570,1995-11-10,small_merchant,18796.46,12,16090.87,3599.15,10797.46,118,0.6842,0.8696,2,0.8537,22155.51,0.7341,16089.55,0.6267,0.9051,0.2696,True,0,SYNTHETIC_SHOWCASE_ONLY
9000571,1997-09-29,gig_worker,15458.57,6,13785.81,5444.07,16332.2,127,0.7042,0.7381,0,0.8883,0.0,0.1351,0.0,0.088,0.8112,0.1815,True,0,SYNTHETIC_SHOWCASE_ONLY
9000572,1995-01-31,first_time_borrower,58352.65,6,20830.54,6833.33,20499.99,60,0.5197,0.9257,1,0.8921,0.0,0.0471,0.0,0.3638,0.6002,0.5936,True,1,SYNTHETIC_SHOWCASE_ONLY
9000573,1994-05-31,informal_worker,31050.31,12,14405.23,4205.37,12616.11,146,0.7272,0.9152,0,0.8453,0.0,0.3421,0.0,0.1156,0.4719,0.2267,True,0,SYNTHETIC_SHOWCASE_ONLY
9000574,1993-03-31,informal_worker,23534.12,24,14418.21,2770.63,8311.88,37,0.802,0.8471,1,0.7248,0.0,0.506,0.0,0.2187,0.5478,0.2663,True,0,SYNTHETIC_SHOWCASE_ONLY
9000575,1993-01-13,first_time_borrower,181850.38,24,37733.52,14411.8,43235.39,107,0.9583,0.7145,1,0.7467,0.0,0.1447,0.0,0.5374,0.7637,0.1178,True,0,SYNTHETIC_SHOWCASE_ONLY
9000576,1994-11-14,first_time_borrower,73740.33,12,27943.89,9280.27,27840.82,93,0.8969,0.9598,0,0.8792,0.0,0.0794,0.0,0.6164,0.6588,0.1209,True,0,SYNTHETIC_SHOWCASE_ONLY
9000577,1997-08-18,small_merchant,104240.52,12,22241.45,5650.14,16950.43,65,0.6104,0.6271,0,0.9355,74839.66,0.7078,11964.84,0.7766,0.9314,0.411,True,1,SYNTHETIC_SHOWCASE_ONLY
9000578,1995-08-15,informal_worker,30732.01,18,23253.66,7347.95,22043.86,190,0.5515,0.8895,0,0.8425,0.0,0.0923,0.0,0.4095,0.8564,0.3977,True,0,SYNTHETIC_SHOWCASE_ONLY
9000579,1997-06-20,informal_worker,29582.07,24,21021.18,7392.92,22178.77,19,0.7375,0.5763,0,0.8157,0.0,0.1701,0.0,0.2713,0.3916,0.3702,True,0,SYNTHETIC_SHOWCASE_ONLY
9000580,1993-07-05,gig_worker,199247.14,18,61829.57,16465.77,49397.3,196,0.5962,0.746,0,0.604,0.0,0.2613,0.0,0.0427,0.6964,0.4728,True,1,SYNTHETIC_SHOWCASE_ONLY
9000581,1993-06-20,gig_worker,35161.56,9,19671.32,5790.78,17372.33,256,0.7163,0.9567,0,0.9042,0.0,0.4186,0.0,0.098,0.7995,0.4069,True,0,SYNTHETIC_SHOWCASE_ONLY
9000582,1997-03-02,gig_worker,20985.03,12,14843.77,5364.73,16094.2,42,0.6697,0.9002,0,0.9324,0.0,0.4697,0.0,0.3489,0.7578,0.241,True,0,SYNTHETIC_SHOWCASE_ONLY
9000583,1993-07-14,informal_worker,41711.96,18,41030.22,8761.9,26285.69,99,0.6706,0.8182,0,0.6446,0.0,0.3592,0.0,0.5042,0.5024,0.4387,True,0,SYNTHETIC_SHOWCASE_ONLY
9000584,1993-04-05,informal_worker,23619.32,18,25245.35,9685.98,29057.93,158,0.6903,0.668,2,0.8708,0.0,0.2087,0.0,0.0111,0.6197,0.3646,True,0,SYNTHETIC_SHOWCASE_ONLY
9000585,1995-01-08,informal_worker,291593.48,24,74501.25,17859.63,53578.89,119,0.7481,0.683,1,0.9128,0.0,0.6338,0.0,0.2469,0.7383,0.4299,True,1,SYNTHETIC_SHOWCASE_ONLY
9000586,1997-08-16,small_merchant,40053.5,36,21750.26,6011.52,18034.55,227,0.7299,0.8725,1,0.8008,53358.82,0.6019,18882.92,0.667,0.5822,0.3083,True,0,SYNTHETIC_SHOWCASE_ONLY
9000587,1996-06-12,gig_worker,206137.01,9,42025.51,15117.75,45353.25,61,0.6364,0.902,0,0.8249,0.0,0.379,0.0,0.4529,0.7187,0.36,True,1,SYNTHETIC_SHOWCASE_ONLY
9000588,1993-06-30,small_merchant,66169.4,12,47071.1,10759.67,32279.01,154,0.8446,0.7914,0,0.5288,68129.16,0.9589,50673.99,0.6224,0.7196,0.2226,True,0,SYNTHETIC_SHOWCASE_ONLY
9000589,1997-03-09,small_merchant,47081.03,12,21801.16,5514.02,16542.06,17,0.8371,0.9586,0,0.8089,38008.24,0.6407,27262.93,0.5978,0.2806,0.1816,True,0,SYNTHETIC_SHOWCASE_ONLY
9000590,1997-03-21,first_time_borrower,44095.34,12,19601.43,6122.67,18368.02,118,0.86,0.7014,0,0.8289,0.0,0.6151,0.0,0.4674,0.6181,0.0491,True,0,SYNTHETIC_SHOWCASE_ONLY
9000591,1997-01-02,first_time_borrower,111935.18,12,39967.25,14659.24,43977.73,35,0.6362,0.8537,0,0.8758,0.0,0.3376,0.0,0.1349,0.7861,0.4187,True,1,SYNTHETIC_SHOWCASE_ONLY
9000592,1997-07-07,first_time_borrower,163486.81,6,36897.83,10423.05,31269.14,20,0.7932,0.7395,2,0.2609,0.0,0.2882,0.0,0.0939,0.464,0.0762,True,1,SYNTHETIC_SHOWCASE_ONLY
9000593,1994-03-15,first_time_borrower,60790.0,6,14226.57,5502.92,16508.77,166,0.8335,0.6557,0,0.3019,0.0,0.1424,0.0,0.3748,0.4566,0.1844,True,1,SYNTHETIC_SHOWCASE_ONLY
9000594,1997-11-24,first_time_borrower,10487.67,24,16290.06,3905.77,11717.32,275,0.6252,0.8,1,0.7264,0.0,0.0521,0.0,0.3779,0.3605,0.4629,True,0,SYNTHETIC_SHOWCASE_ONLY
9000595,1994-08-09,small_merchant,19895.38,9,8287.25,3223.82,9671.46,133,0.5715,0.7737,2,0.7584,31314.44,0.8018,6896.24,0.4628,0.8397,0.3798,True,1,SYNTHETIC_SHOWCASE_ONLY
9000596,1997-01-04,gig_worker,158102.3,24,37262.6,13521.77,40565.31,121,0.6673,0.7396,2,0.836,0.0,0.1678,0.0,0.2832,0.6216,0.3837,True,1,SYNTHETIC_SHOWCASE_ONLY
9000597,1995-11-24,gig_worker,14837.41,12,24693.19,5729.94,17189.83,63,0.8991,0.6094,0,0.6493,0.0,0.0674,0.0,0.4496,0.9336,0.1195,True,0,SYNTHETIC_SHOWCASE_ONLY
9000598,1996-11-24,small_merchant,76363.44,12,25903.35,9760.54,29281.63,131,0.8576,0.605,0,0.8815,84188.76,0.7879,19611.28,0.8429,0.8366,0.1933,True,0,SYNTHETIC_SHOWCASE_ONLY
9000599,1996-02-21,gig_worker,21653.54,9,12432.47,2367.65,7102.95,81,0.9668,0.8503,0,0.4599,0.0,0.6023,0.0,0.223,0.8282,0.0172,True,0,SYNTHETIC_SHOWCASE_ONLY
9000600,1996-03-19,gig_worker,39937.02,6,16528.98,4643.44,13930.33,36,0.713,0.8109,1,0.782,0.0,0.332,0.0,0.4089,0.8635,0.3698,True,1,SYNTHETIC_SHOWCASE_ONLY
9000601,1996-01-31,first_time_borrower,54521.94,12,22259.84,6870.67,20612.02,234,0.9387,0.7109,2,0.7249,0.0,0.0778,0.0,0.3037,0.7339,0.0895,True,0,SYNTHETIC_SHOWCASE_ONLY
9000602,1996-11-23,gig_worker,47118.11,24,20277.02,7135.22,21405.67,198,0.9147,0.8438,0,0.7144,0.0,0.4714,0.0,0.5379,0.6434,0.1979,True,0,SYNTHETIC_SHOWCASE_ONLY
9000603,1996-09-11,first_time_borrower,134060.43,36,29629.36,9619.41,28858.22,243,0.8412,0.8231,0,0.4859,0.0,0.5629,0.0,0.1856,0.6177,0.2767,True,0,SYNTHETIC_SHOWCASE_ONLY
9000604,1993-09-03,informal_worker,109684.39,6,37050.03,13880.58,41641.73,152,0.5951,0.6435,1,0.8911,0.0,0.0793,0.0,0.1173,0.7405,0.3838,True,1,SYNTHETIC_SHOWCASE_ONLY
9000605,1997-02-17,informal_worker,300000.0,6,83230.89,19263.11,57789.33,182,0.6975,0.719,0,0.9432,0.0,0.3328,0.0,0.1692,0.7477,0.2939,True,1,SYNTHETIC_SHOWCASE_ONLY
9000606,1995-09-06,informal_worker,105317.88,9,27732.26,7679.51,23038.52,60,0.4838,0.6098,2,0.8473,0.0,0.0857,0.0,0.3272,0.6685,0.5702,True,1,SYNTHETIC_SHOWCASE_ONLY
9000607,1994-08-13,small_merchant,102586.25,24,47827.36,13162.19,39486.56,233,0.9562,0.8272,0,0.8126,66054.7,0.8237,22699.87,0.5209,0.4184,0.0601,True,0,SYNTHETIC_SHOWCASE_ONLY
9000608,1995-07-28,informal_worker,52105.54,12,18799.26,7280.16,21840.49,109,0.4124,0.5546,2,0.9263,0.0,0.3965,0.0,0.5151,0.879,0.6039,True,1,SYNTHETIC_SHOWCASE_ONLY
9000609,1997-11-01,gig_worker,29014.71,12,12531.31,3142.61,9427.82,266,0.7462,0.9245,0,0.6488,0.0,0.2087,0.0,0.273,0.9222,0.1322,True,0,SYNTHETIC_SHOWCASE_ONLY
9000610,1997-04-15,first_time_borrower,100384.99,24,23643.77,5595.69,16787.08,239,0.5164,0.76,0,0.7005,0.0,0.2857,0.0,0.512,0.5991,0.3631,True,0,SYNTHETIC_SHOWCASE_ONLY
9000611,1997-03-03,small_merchant,18537.06,24,13004.53,3713.85,11141.56,12,0.7232,0.7862,0,0.735,25121.38,0.8894,16864.04,0.752,0.5503,0.3897,True,0,SYNTHETIC_SHOWCASE_ONLY
9000612,1995-04-26,gig_worker,133100.14,18,28197.9,5422.89,16268.67,194,0.6956,0.7435,0,0.69,0.0,0.1799,0.0,0.269,0.6479,0.4241,True,1,SYNTHETIC_SHOWCASE_ONLY
9000613,1996-12-02,informal_worker,60716.54,9,19251.45,4532.72,13598.16,229,0.7036,0.8926,0,0.6913,0.0,0.3134,0.0,0.4179,0.565,0.2988,True,1,SYNTHETIC_SHOWCASE_ONLY
9000614,1994-12-05,informal_worker,36073.88,12,10958.93,2615.8,7847.39,109,0.9699,0.7351,0,0.6464,0.0,0.2908,0.0,0.5893,0.6577,0.1421,True,0,SYNTHETIC_SHOWCASE_ONLY
9000615,1996-06-06,small_merchant,185151.73,12,64424.67,18380.09,55140.26,113,0.7136,0.8774,0,0.5738,94580.81,0.7948,64673.81,0.8486,0.8259,0.2788,True,0,SYNTHETIC_SHOWCASE_ONLY
9000616,1996-03-13,informal_worker,65756.7,18,21632.03,7169.81,21509.44,129,0.3483,0.6572,3,0.9168,0.0,0.4737,0.0,0.3508,0.5327,0.6306,True,1,SYNTHETIC_SHOWCASE_ONLY
9000617,1994-04-02,gig_worker,45134.38,24,12757.86,4521.93,13565.78,159,0.4873,0.8486,1,0.3968,0.0,0.1452,0.0,0.2863,0.625,0.4726,True,0,SYNTHETIC_SHOWCASE_ONLY
9000618,1994-05-02,informal_worker,150051.47,9,43091.55,17443.92,52331.77,88,0.6852,0.7661,1,0.814,0.0,0.4724,0.0,0.383,0.7232,0.2915,True,1,SYNTHETIC_SHOWCASE_ONLY
9000619,1993-04-22,gig_worker,30438.56,24,19736.5,5511.19,16533.56,213,0.6978,0.7445,0,0.5526,0.0,0.3341,0.0,0.1828,0.5853,0.281,True,1,SYNTHETIC_SHOWCASE_ONLY
